,Erro y=0.00,Erro y=0.01,Erro y=0.02,Erro y=0.03,Erro y=0.04,Erro y=0.05,Erro y=0.06,Erro y=0.07,Erro y=0.08,Erro y=0.09,Erro y=0.10,Erro y=0.11,Erro y=0.12,Erro y=0.13,Erro y=0.14,Erro y=0.15,Erro y=0.16,Erro y=0.17,Erro y=0.18,Erro y=0.19,Erro y=0.20,Erro y=0.21,Erro y=0.22,Erro y=0.23,Erro y=0.24,Erro y=0.25,Erro y=0.26,Erro y=0.27,Erro y=0.28,Erro y=0.29,Erro y=0.30,Erro y=0.31,Erro y=0.32,Erro y=0.33,Erro y=0.34,Erro y=0.35,Erro y=0.36,Erro y=0.37,Erro y=0.38,Erro y=0.39,Erro y=0.40,Erro y=0.41,Erro y=0.42,Erro y=0.43,Erro y=0.44,Erro y=0.45,Erro y=0.46,Erro y=0.47,Erro y=0.48,Erro y=0.49,Erro y=0.50,Erro y=0.50,Erro y=0.51,Erro y=0.52,Erro y=0.53,Erro y=0.54,Erro y=0.55,Erro y=0.56,Erro y=0.57,Erro y=0.58,Erro y=0.59,Erro y=0.60,Erro y=0.61,Erro y=0.62,Erro y=0.63,Erro y=0.64,Erro y=0.65,Erro y=0.66,Erro y=0.67,Erro y=0.68,Erro y=0.69,Erro y=0.70,Erro y=0.71,Erro y=0.72,Erro y=0.73,Erro y=0.74,Erro y=0.75,Erro y=0.76,Erro y=0.77,Erro y=0.78,Erro y=0.79,Erro y=0.80,Erro y=0.81,Erro y=0.82,Erro y=0.83,Erro y=0.84,Erro y=0.85,Erro y=0.86,Erro y=0.87,Erro y=0.88,Erro y=0.89,Erro y=0.90,Erro y=0.91,Erro y=0.92,Erro y=0.93,Erro y=0.94,Erro y=0.95,Erro y=0.96,Erro y=0.97,Erro y=0.98,Erro y=0.99
x=0.50,0.4881772468829075,15.430325242709527,15.072510294137826,14.723831903807861,14.384245171639527,14.053700903293217,13.732145689484309,13.419522016264938,13.115768404934617,12.82081957992063,12.534606662684826,12.257057389470544,11.988096350505716,11.727645248128166,11.475623171197052,11.231946883100496,10.996531120660924,10.769288901274262,10.55013183569262,10.338970443967796,10.135714472209921,9.940273207976517,9.752555792286199,9.572471526443808,9.399930172063739,9.234842242881891,9.077119287149056,8.926674159596573,8.783421282154915,8.647276892785717,8.518159281954828,8.395989016427402,8.280689150204447,8.172185422543262,8.070406443111436,7.975283864416001,7.886752541725926,7.804750680768388,7.729219973527723,7.660105722511647,7.597356953873051,7.540926519788751,7.490771190499603,7.4468517364107845,7.409133000637606,7.3775839623617445,7.352177791336665,7.33289189384946,7.319707950410663,7.312611945404291,7.311594188888193,7.316649330690344,7.32777636690077,7.344978638811607,7.368263824310416,7.397643921684255,7.433135225745335,7.474758296143327,7.52253791768558,7.576503052444993,7.636686783396755,7.703126249290287,7.775862570432388,7.854940765032098,7.940409655738696,8.032321765991554,8.130733205795988,8.235703546543073,8.347295684505136,8.465575692662668,8.59061266055441,8.722478521890526,8.861247869730427,9.006997759102513,9.15980749703336,9.31975842005908,9.486933659412093,9.661417894211535,9.843297093135288,10.032658245214298,10.229589080564697,10.434177782057912,10.646512689121057,10.866681995056464,11.094773439466591,11.33087399756485,11.57506956833919,11.827444663709171,12.08808210097318,12.357062700975272,12.634464994525764,12.920364939680814,13.214835652519758,13.517947154050576,13.829766135821014,14.150355746713208,14.47977540325306,14.818080625572069,15.165322900921675,15.521549576361455,0.26376329216319505
x=0.51,0.49688013784373675,15.385506603474452,15.029556190942854,14.682680527465333,14.344835300262575,14.015971971080349,13.696037851411896,13.384976208328771,13.08272639964711,12.789224036835446,12.504401173783918,12.2281865193088,11.96050567106464,11.7012813683814,11.450433761436775,11.207880694114303,10.97353799788383,10.747319794069952,10.529138801942103,10.31890665016273,10.116534189262401,9.92193180296721,9.735009716379384,9.55567829920092,9.383848362387416,9.219431446820375,9.062340102786628,8.912488159249847,8.769790982087468,8.634165720645184,8.505531542127395,8.383809853494709,8.268924510677682,8.160802015038643,8.059371697120767,7.964565887815322,7.876320077155001,7.794573061003716,7.719267075962122,7.650347922844347,7.5877650791058,7.531471800615586,7.4814252131710095,7.4375863941467895,7.399920444659105,7.3683965526052155,7.342988046914152,7.32367244331367,7.310431481884052,7.303251156631225,7.30212173727072,7.307037783370754,7.317998150957978,7.335005991643589,7.358068744281177,7.387198119121395,7.42241007438293,7.463724785114603,7.511166604180557,7.5647640151599225,7.624549576914454,7.690559859543367,7.762835371414579,7.841420476936181,7.926363304712613,8.017715645716896,8.11553284110472,8.21987365929877,8.330800161983676,8.448377558673844,8.57267404954972,8.70376065630305,8.84171104078971,8.986601311360205,9.138509816823678,9.297516928101446,9.463704807741438,9.637157167594403,9.817959015097015,10.00619638876438,10.201956083664117,10.405325367824254,10.616391690715314,10.835242385140527,11.061964364063476,11.296643814096115,11.53936588755715,11.790214395187013,12.049271501765325,12.316617427015373,12.592330154291426,12.876485149624516,13.169155093745088,13.470409629703056,13.780315128663581,14.098934476368111,14.42632688261408,14.76254771592276,15.107648365335647,15.461676131007946,0.2684654842170501
x=0.52,0.5055333412048469,15.331472065731369,14.97742451232344,14.632394178230012,14.296337294452991,13.96920590377105,13.650947932793434,13.341507294612656,13.04082402082041,12.748834421322895,12.465471270098496,12.19066401478763,11.924339007796547,11.666419756436019,11.416827189503985,11.17547993765753,10.942294624902882,10.717186168559364,10.500068085120414,10.290852799537653,10.089451955586977,9.895776725133471,9.70973811428905,9.531247264647394,9.360215747980014,9.196555852980213,9.040180862843693,8.891005322672372,8.748945295877627,8.613918608938834,8.485845084040054,8.364646759260795,8.25024809613502,8.14257617451528,8.041560874785816,7.947135047560036,7.859234671074304,7.777798996551935,7.702770681859831,7.634095913815831,7.57172451952897,7.515610067168102,7.465709956558139,7.421985499998045,7.384401993682404,7.352928780088882,7.327539301669008,7.308211146149631,7.294926083718234,7.287670096327603,7.286433399315077,7.291210455488883,7.301999981790015,7.318804948592994,7.34163257166313,7.37049429674236,7.405405776690653,7.446386841065909,7.493461457982807,7.546657688050683,7.606007630152819,7.671547358795044,7.743316852721151,7.821359914466533,7.905724080501161,7.996460521598417,8.093623933058957,8.197272414419269,8.30746733828369,8.424273207937693,8.547757503429704,8.677990515849883,8.815045169587854,8.95899683241816,9.109923113342925,9.267903648216398,9.433019873286005,9.605354786909308,9.784992699845638,9.972018974674643,10.16651975506008,10.36858168575508,10.578291624432051,10.795736346614172,11.021002245182924,11.25417502613324,11.495339402440518,11.744578788087445,12.001974994467387,12.267607931530499,12.54155531616226,12.823892390376933,13.114691651965074,13.414022600249863,13.721951499577878,14.038541163093324,14.36385075921842,14.697935643086982,15.04084721495418,15.39263280733604,0.27314082994620387
x=0.53,0.5141359916531131,15.26827794211821,14.91617107778612,14.57302814228088,14.238805869980462,13.913456812811567,13.596929410014585,13.289168088853826,12.99011339504681,12.699702151344258,12.417867642386296,12.144539823695881,11.87964555245325,11.623108837527191,11.374851106122522,11.134791484337235,10.902847088906151,10.678933327437166,10.462964204517268,10.25485263117349,10.054510735313132,9.861850170932358,9.676782424066195,9.499219113650927,9.329072285675714,9.166254699209288,9.010680103095318,8.862263502312173,8.720921413186693,8.586572106833893,8.459135840363903,8.3385350755518,8.224694684805078,8.117542144386157,8.017007714954092,7.923024609580391,7.835529149469274,7.754460907673499,7.679762841143948,7.611381411485457,7.5492666948139995,7.493372481122359,7.443656363563763,7.400079818057039,7.362608273603218,7.331211173683469,7.305862029082605,7.286538462451848,7.27322224489007,7.2658993247848995,7.2645598491146774,7.269198177369566,7.279812888206265,7.29640677890573,7.318986857657797,7.3475643286511785,7.382154569902378,7.422777103712909,7.46945555960171,7.522217629518868,7.581095015108604,7.6461233667542245,7.717342214106134,7.794794887766687,7.878528431783345,7.968593506584913,8.06504428198559,8.167938319878875,8.277336446248954,8.393302612142088,8.515903743265554,8.64520957791799,8.781292493003228,8.924227317941185,9.074091136364547,9.230963075579643,9.394924083874756,9.566056695878972,9.744444786310247,9.930173312601474,10.123328047057903,10.323995299376547,10.532261630546886,10.748213559349312,10.971937262870913,11.203518272663402,11.44304116837099,11.690589270852158,11.9462443370029,12.210086258654723,12.482192768061857,12.762639152603354,13.051497981400653,13.348838846584464,13.65472812193171,13.969228741530074,14.292400001012107,14.624297383731541,14.96497241403289,15.314472539493606,0.27778886181997964
x=0.54,0.5226872289306592,15.195976307882294,14.845847478039088,14.50463351757369,14.172291626445258,13.848774796131401,13.534031877960173,13.228007683104032,12.930643112990786,12.641875318522873,12.361637886170879,12.089861048726913,11.826471918273713,11.571394738749234,11.324551155365384,11.085860498073556,10.855240076255813,10.632605481856212,10.417870898246665,10.210949412240376,10.011753326817196,9.8201944723027,9.636184513939659,9.459635254001014,9.290458926811112,9.12856848526168,8.973877877626023,8.826302313685282,8.685758519380652,8.552164979393039,8.425442167224489,8.305512762512443,8.19230185544815,8.08573713829343,7.985749084096064,7.892271112793597,7.805239744968937,7.724594743579805,7.650279244028765,7.582239872972411,7.520426856288385,7.464794116628486,7.415299360986274,7.371904158699353,7.334574010291133,7.303278407535032,7.277990885096953,7.25868906408014,7.245354687760955,7.237973649765473,7.2365360148957185,7.2410360327711665,7.251472144406905,7.267846981804348,7.290167360584732,7.318444265649809,7.35269282980876,7.392932305265923,7.439186027820578,7.491481373588616,7.549849708016499,7.614326326921413,7.684950389258123,7.761764841283582,7.844816331765445,7.934155117861,8.029834961279352,8.131913014333028,8.240449695486198,8.355508554016629,8.477156123427926,8.60546176327926,8.74049748914178,8.882337790446222,9.03105943605515,9.186741267477016,9.34946397973843,9.519309890046433,9.696362694504046,9.880707213290641,10.07242912488217,10.271614690065576,10.478350466693744,10.692723016331296,10.914818604153881,11.144722893681033,11.382520638140962,11.628295370479632,11.88212909423072,12.144101977650905,12.414292053690108,12.692774928501676,12.979623501296151,13.274907698397957,13.578694224370892,13.89104633303119,14.212023621062519,14.541681846784087,14.880072776400763,15.227244059785829,0.2824091150390634
x=0.55,0.5311861979208834,15.114615012159243,14.766501083375475,14.42725721961293,14.096841050761334,13.775205939683977,13.462301049968238,13.158071446448247,12.862458227206188,12.57539868536491,12.296826498633077,12.026671944262652,11.764862136832932,11.511321286089629,11.265970971942394,11.02873043365971,10.799516870293148,10.578245749409396,10.364831121302874,10.159185935997288,9.961222360514348,9.770852094084574,9.587986679191149,9.412537806566718,9.244417612497736,9.083538967026174,8.929815751868801,8.78316312709592,8.64349778582058,8.5107381963439,8.384804831379778,8.26562038414237,8.153109971221161,8.047201322291704,7.9478249568149035,7.854914347965396,7.768406074100433,7.688239958136199,7.614359195239715,7.546710469272682,7.485244058440053,7.42991393060221,7.380677828706257,7.3374973467807045,7.300337996919378,7.2691692676560296,7.243964674101701,7.224701800183101,7.21136233328299,7.2039320915435106,7.202401044050935,7.206763324076294,7.217017235500982,7.233165252510272,7.255214012591276,7.2831743028252225,7.317061039417876,7.356893240366423,7.402693991116871,7.454490403023172,7.512313564378298,7.576198483749083,7.646184025310825,7.722312835845494,7.804631263039138,7.893189264690595,7.98804030842568,8.089241261499241,8.196852270263186,8.31093662888228,8.43156063689268,8.558793445221673,8.692706890322224,8.833375316123865,8.98087538356329,9.135285867535156,9.296687441196633,9.465162447669643,9.640794659312595,9.82366902487968,10.013871405049928,10.211488296990014,10.416606548813252,10.629313065010088,10.849694504150774,11.07783697039484,11.313825700580354,11.557744748903852,11.809676671432427,12.069702212906728,12.337899998489295,12.614346233279068,12.899114412542112,13.192275045692206,13.493895397086103,13.804039246670682,14.122766673427813,14.450133864405181,14.78619295189644,15.130991881044524,0.2870011275819834
x=0.56,0.5396320487339693,15.024237656917743,14.678175019788405,14.340941955421538,14.01249648969309,13.692792289267128,13.381778729632163,13.079400997446085,12.785600225815026,12.500313660698081,12.223474856244366,11.955013896540231,11.694857640979864,11.442929990275351,11.19915216999405,10.963443028450904,10.735719345787274,10.515896151130898,10.303887044846833,10.09960452304892,9.902960301736979,9.713865638148233,9.532231647153772,9.357969610784478,9.1909912792287,9.031209161899392,8.878536807416701,8.732889071588025,8.594182372688689,8.462334933549513,8.337267010141547,8.218901106511797,8.107162176067003,8.001977809325352,7.903278408359151,7.81099734823635,7.725071125835751,7.64543949646206,7.572045598723294,7.504836068156423,7.443761140098704,7.388774742303308,7.339834577790098,7.296902198406825,7.2599430695536675,7.228926626496257,7.2038263226596175,7.184619670259047,7.171288273584212,7.163817855210658,7.162198275368672,7.166423544653891,7.1764918302173655,7.192405455525442,7.214170893732197,7.241798754659541,7.275303765332745,7.314704743972481,7.360024567298614,7.411290130956481,7.468532302833356,7.531785868991888,7.601089471908652,7.676485540670338,7.758020212747922,7.845743246941035,7.9397079270616535,8.039970955908606,8.146592339073521,8.259635258115544,8.379165932647645,8.50525347089279,8.637969708295106,8.777389033810593,8.92358820355568,9.076646141561131,9.236643727464992,9.403663571082912,9.577789773918045,9.759107677817115,9.947703601144154,10.14366456302944,10.347077996457065,10.558031451179534,10.776612287689206,11.002907363731275,11.237002715106803,11.478983232781799,11.728932338582839,11.986931662013307,12.253060720958905,12.527396609256575,12.810013694268456,13.100983327721513,13.400373573135452,13.708248953158087,14.02467022005183,14.349694152423794,14.68337338106231,15.025756246437416,0.291564440251312
x=0.57,0.5480239367918736,14.924883542936882,14.580908112133478,14.245726164996025,13.919296090729013,13.601571791925428,13.292502753793375,12.992034149697819,12.700106981525098,12.41665825289337,12.141621172803559,11.874925386963174,11.616497233727403,11.366260021392204,11.124134323443934,10.890038288317477,10.663887960235042,10.445597607784176,10.23508005703749,10.03224702620876,9.837009459070142,9.649277854613393,9.46896259071444,9.295974239846242,9.130223875171916,8.971623365631475,8.820085658905517,8.675525051393597,8.537857444579961,8.40700058737317,8.28287430419691,8.16540070877699,8.054504403713931,7.9501126660524815,7.85215561915996,7.760566391305949,7.675281261397717,7.596239792371442,7.523384952769241,7.456663227049197,7.396024715180752,7.34142322207296,7.292816337369502,7.250165506123375,7.213436090837007,7.182597425321168,7.157622860789527,7.138489804565669,7.125179751736784,7.1176783100433285,7.115975218247634,7.120064358176787,7.12994376058676,7.145615604945916,7.167086213186807,7.194366037426312,7.227469641605212,7.266415676950109,7.311226851112872,7.361929890796363,7.418555497629508,7.48113829701116,7.549716779600091,7.624333235088821,7.705033677862259,7.791867764108688,7.884888699921412,7.984153139905076,8.089721075782212,8.201655714484058,8.320023345206334,8.444893194916745,8.576337271818144,8.714430196300832,8.85924901896155,9.010873025326747,9.169383526995619,9.334863639016303,9.507398043427385,9.687072739039118,9.873974777694459,10.068191987440573,10.269812683256653,10.478925366222752,10.695618412275332,10.919979751975259,11.1520965430085,11.392054837444014,11.639939246078656,11.895832602498158,12.159815629765548,12.43196661290295,12.712361080548083,13.001071499330305,13.298166984612077,13.603713031268729,13.91777126812438,14.240399239518165,14.57165021723973,14.911573045746929,0.29609859671958494
x=0.58,0.5563610229127838,14.81658758176095,14.474734793231118,14.141643929121008,13.817273710182036,13.50157820587284,13.19450690574155,12.896004829656706,12.606012675234231,12.32446700025901,12.05130043741733,11.786441938252906,11.529817042943728,11.281348172273589,11.040954938042049,10.808554468116146,10.584061742370631,10.36738993588148,10.158450765919786,9.957154839527703,9.763411998732757,9.577131660759571,9.398223150917527,9.226596026168574,9.062160387702505,8.904827181159831,8.75450848343898,8.611117775300139,8.474570199229616,8.344782802254128,8.221674763592727,8.10516760720565,7.9951853994443285,7.891654932126821,7.794505891459353,7.7036710132995845,7.6190862253124605,7.540690776607353,7.46842735546759,7.402242195792491,7.342085172869316,7.287909889080231,7.2396737501286,7.197338032341464,7.160867941571798,7.130232664186491,7.105405410584631,7.086363451646533,7.07308814846761,7.065564975683282,7.063783538641932,7.067737584633101,7.077425008327601,7.092847851535581,7.1140122973377755,7.14092865859448,7.17361136078633,7.21207891909078,7.2563539095486504,7.3064629341259995,7.3624365794285005,7.424309368778345,7.492119707317911,7.5659098197603125,7.645725680364955,7.731616934676782,7.823636812531896,7.92184203180012,8.026292692308086,8.137052159365464,8.254186936303412,8.377766525429534,8.507863276809488,8.644552224303338,8.78791090831742,8.93801918478139,9.094959019928138,9.25881427054345,9.42967044946491,9.60761447624811,9.79273441308427,9.985119186248552,10.184858293583346,10.392041498775683,10.606758513471203,10.829098668576668,11.059150576434206,11.297001785897866,11.542738432698894,11.796444887840067,12.058203407101026,12.328093785051768,12.606193017246637,12.892574974491088,13.18731009322371,13.49046508612261,13.802102677016519,14.12228136404824,14.451055214796236,14.7884736967089,0.300603143574934
x=0.59,0.5646424733950354,14.699380172122332,14.359684977344095,14.028724841969591,13.706458786980225,13.39284097748018,13.087820797287721,12.791342965507829,12.503347693223004,12.22377087780982,11.952544331840027,11.689596043071607,11.434850461687404,11.188228810701428,10.949649415325716,10.719028047068955,10.496278278413278,10.281311844076205,10.074039005097024,9.874368912276248,9.682209965827914,9.497470168463325,9.320057469497565,9.149880097944932,8.986846882936163,8.830867560140806,8.681853063205507,8.539715799519447,8.404369909887984,8.27573151193376,8.153718927250562,8.038252892509691,7.929256754863167,7.826656652104343,7.730381678137046,7.640364034371548,7.55653916771207,7.478845895828777,7.407226520419725,7.341626929167393,7.28199668708214,7.228289117903497,7.180461376200955,7.138474510780547,7.1022935199633395,7.0718873992578715,7.047229181901735,7.02829597269847,7.015068975525469,7.007533514837037,7.005679051434571,7.009499192723338,7.018991697622525,7.034158476242651,7.055005584391683,7.081543212918804,7.113785671852427,7.1517513692369485,7.195462784521028,7.244946436298504,7.300232844152004,7.3613564842986445,7.428355738687263,7.50127283714756,7.580153792143839,7.665048325639881,7.75600978753793,7.853095065113917,7.956364482834448,8.065881691909393,8.181713548908677,8.303929982754608,8.43260384939373,8.567810773456566,8.709628976232581,8.858139089323387,9.013423953392648,9.175568401509661,9.344659026687625,9.520783933350716,9.70403247262903,9.894494961579367,10.092262386664897,10.297426092098641,10.510077453963971,10.73030754136837,10.958206766260563,11.19386452393959,11.43736882669984,11.688805933476914,11.948259978772711,12.215812604528246,12.49154259896287,12.775525546689254,13.0678334946269,13.368534638354745,13.677693033549827,13.99536833704218,14.321615581768,14.656484989521923,0.3050776303664274
x=0.60,0.5728674601004813,14.5732870388244,14.235783895962115,13.9069938464221,13.586876180141129,13.275385083438678,12.97246971799031,12.678074345605237,12.39213849667338,12.114597179418052,11.845381126460275,11.58441707468727,11.331628074032768,11.08693382052513,10.85025100883996,10.621493699599174,10.400573696777354,10.187400930792808,9.981883843157876,9.783929768921997,9.593445313543453,9.41033672125377,9.234510232416927,9.06587242781948,8.90433055824651,8.749792858092505,8.602168842119656,8.461369584803734,8.32730798199775,8.199898994894635,8.079059876483182,7.9647103808676585,7.856772955963598,7.7551729201924555,7.659838623880056,7.5707015961205455,7.487696677902579,7.410762142310672,7.339839802614977,7.274875109049899,7.215817235058173,7.162619153744819,7.1152377052460665,7.073633655673988,7.0377717482491216,7.007620747182183,6.983153474812744,6.964346842458316,6.951181875372106,6.943643732152263,6.94172171888983,6.945409298287329,6.954704093924752,6.969607889794895,6.990126625175438,7.016270384850868,7.048053384643197,7.085493952156293,7.128614502584693,7.177441509383507,7.232005469541869,7.292340863148001,7.358486106879586,7.430483500998855,7.508379169377894,7.5922229920262705,7.682068529541148,7.777972938849683,7.879996879566085,7.988204410241938,8.102662873749974,8.223442771009845,8.350617622241737,8.484263814922274,8.624460437619561,8.771289098903937,8.924833730571034,9.085180374478247,9.252416952388156,9.426633018337506,9.60791949321142,9.796368381403644,9.992072469687685,10.195125008713067,10.405619377876159,10.623648734695157,10.849305650241398,11.082681732636965,11.323867241114641,11.57295069363695,11.830018471572311,12.095154425408712,12.36843948592867,12.649951285649692,12.939763795628801,13.237946982914217,13.544566493981536,13.859683369398049,14.183353794706543,14.515628892104386,0.30952160964911457
x=0.61,0.5810351605373051,14.43832903151894,14.103051893260862,13.77647102948166,13.458545967396368,13.149230835726282,12.848474449385254,12.556220444597066,12.272407461962505,11.9969693741422,11.729835554091546,11.470931179199049,11.220177566252168,10.977492531890755,10.742790773103248,10.515984262365457,10.296982652199008,10.08569368421697,9.882023598104535,9.685877536429826,9.497159941670999,9.315774942359234,9.141626725754431,8.974619894975199,8.81465980898427,8.661652904275567,8.515506997512155,8.376131568722482,8.243438024972727,8.11733994469684,7.997753303084062,7.884596679099427,7.777791444849244,7.6772619381050005,7.582935618869335,7.494743210911231,7.412618829217936,7.336500094312413,7.266328234370556,7.202048176045168,7.14360862486632,7.090962136042796,7.044065176438462,7.002878178442627,6.9673655863956885,6.937495896172249,6.913241688463418,6.894579656239809,6.881490626816366,6.873959578880499,6.871975654785915,6.875532168356238,6.884626608384959,6.899260637961307,6.9194400896951676,6.945174956858249,6.9764793804025915,7.013371631761682,7.055874091283128,7.104013222085129,7.157819539071667,7.217327572783229,7.282575827700905,7.353606734561973,7.430466596184559,7.513205526237925,7.601877380333854,7.696539678753898,7.797253520067836,7.904083484841585,8.017097528579374,8.136366862997098,8.261965824683319,8.39397173017437,8.532464716452965,8.67752756587987,8.829245514589081,8.987706043423511,9.15299865056505,9.325214605125744,9.504446681120502,9.690788871441855,9.88433608170842,10.085183804164517,10.293427772171503,10.509163596252161,10.732486383125885,10.963490339699,11.202268364542732,11.44891162998756,11.703509158569867,11.966147398162818,12.23690980068277,12.515876409756732,12.80312346313467,13.098723015903111,13.402742590675048,13.71524486087237,14.036287372964576,14.365922313073384,0.3139346370287707
x=0.62,0.5891447579422695,14.294521880179794,13.961504177960656,13.637171374534121,13.321483201833631,13.014393646454609,12.7158510415892,12.42579821496483,12.144172689865218,11.870906935306955,11.60592866059383,11.349161148800743,11.100523623265207,10.859931640890682,10.62729750598672,10.402530698470192,10.185538310508425,9.976225486071478,9.774495858348034,9.58025198053787,9.393395746134626,9.213828795430619,9.04145290558743,8.87617036220447,8.71788431086787,8.56649908766422,8.421920528090977,8.28405625418511,8.152815940022586,8.028111556015945,7.909857592657934,7.7979712645307915,7.6923726955281,7.592985086324146,7.499734865180349,7.4125518232041205,7.3313692351777355,7.2561239670576185,7.186756571212013,7.123211370420641,7.0654365316066965,7.013384130211868,6.967010206061148,6.926274811497482,6.891142052498444,6.861580123418837,6.837561335935221,6.819062142701629,6.8060631561599925,6.798549162884761,6.796509133778504,6.799936230374024,6.808827807438708,6.823185412017683,6.84301477899452,6.868325823190398,6.899132627965227,6.935453430226553,6.977310601693838,7.024730626206578,7.077744072804428,7.136385564245696,7.2006937405670906,7.2707112172221855,7.346484537268867,7.4280641170068185,7.5155041843954065,7.608862709510416,7.708201326225685,7.8135852442337335,7.9250831504494865,8.04276709877465,8.166712387139762,8.296997420688973,8.4337035599327,8.57691495266978,8.72671834847777,8.883202894593921,9.046459912065226,9.216582651141318,9.393666025025102,9.577806321290494,9.769100890530648,9.967647812120415,10.17354553736685,10.386892510785259,10.607786770773883,10.836325531564459,11.072604748989418,11.316718673315698,11.568759393129945,11.828816374995212,12.096976004303414,12.373321133385891,12.657930643477131,12.950879027515235,13.25223600096927,13.562066147876198,13.880428609024818,14.207376818728566,0.31831627120633527
x=0.63,0.5971954413623921,14.141875903345737,13.811150527568387,13.489104466471607,13.175697622733136,12.870883749045195,12.574610549095794,12.286819841249892,12.007447781451138,11.736425140670107,11.473677631226069,11.219126275538542,10.972687810340071,10.734275119104646,10.50379768540733,10.281162060107205,10.066272335607911,9.859030620962045,9.659337512209426,9.46709255303728,9.282194681587125,9.104542659977522,8.934035483837409,8.770572769830844,8.614055119784874,8.464384460598058,8.321464359601825,8.185200315468798,8.055500025112286,7.932273627303324,7.8154339239508035,7.704896580152724,7.60058030423932,7.502407009098402,7.410301956106819,7.32419388299544,7.244015116954507,7.169701674246808,7.101193347542174,7.038433782122473,6.981370542034509,6.929955167191906,6.884143222348224,6.843894338783752,6.809172249469298,6.779944818392208,6.756184064653947,6.737866181874915,6.724971553371022,6.717484763497992,6.715394605493136,6.718694086080386,6.727380427042231,6.741455063901634,6.760923641797474,6.785796008578215,6.81608620507984,6.851812452494935,6.892997136680105,6.939666789187556,6.991852064743782,7.049587714832965,7.112912556974856,7.181869439215901,7.256505199278375,7.336870617734699,7.42302036449339,7.515012937799229,7.6129105948639335,7.716779273155449,7.826688501285607,7.9427112983485495,8.064924060478749,8.193406433320257,8.328241169031916,8.46951396640115,8.617313292607056,8.7717301851681,8.93285803263847,9.100792332687734,9.275630426320134,9.457471207171738,9.646414805074931,9.842562243409631,10.046015070175661,10.256874963227274,10.475243310710152,10.701220768431364,10.93490679666591,11.176399179745092,11.425793532660313,11.68318279982119,11.948656751991809,12.22230148824926,12.504198950515255,12.794426458753291,13.093056275250726,13.400155206472796,13.71578425075,14.039998299521907,0.3226660740220419
x=0.64,0.6051864057360395,13.98039566435564,13.65199494012027,13.332274144848265,13.021193315971836,12.718705871454873,12.424758721954984,12.139292453726496,11.862241578077077,11.593534841760572,11.333095591509819,11.080842185024588,10.836688440151033,10.6005441137197,10.372315401532493,10.151905451273041,9.939214880618398,9.734142293505471,9.53658478830364,9.346438452517882,9.163598839550566,8.987961423947365,8.819422032412595,8.657877248678329,8.50322479103374,8.355363861956183,8.21419546982941,8.0796227231873,7.9515510982869895,7.8298886810998445,7.714546385020012,7.605438145736905,7.502481094809192,7.405595713522271,7.314705968617333,7.22973943145557,7.150627382132603,7.077304899991976,7.009710941907335,6.947788409615315,6.891484207288259,6.840749290440741,6.795538707168439,6.755811632623866,6.721531397541929,6.692665511540092,6.6691856818332935,6.651067827923324,6.638292092745601,6.630842850683373,6.628708712789914,6.631882529492756,6.6403613909902015,6.654146625488378,6.673243795366737,6.697662691300239,6.727417324307079,6.762525915630895,6.803010884305377,6.848898832186425,6.900220526171754,6.957010877259469,7.019308916025221,7.087157764021315,7.160604600520317,7.239700623939735,7.324501007193434,7.41506484611901,7.5114551000292815,7.613738523330578,7.721985587041864,7.836270388938435,7.956670550934229,8.083267102210804,8.216144346502487,8.355389711861152,8.501093581156653,8.653349101527303,8.812251970987832,8.977900200439494,9.150393849419785,9.32983473408946,9.516326106194056,9.709972302069286,9.910878361194328,10.119149614344519,10.334891242060149,10.558207804932241,10.789202748103138,11.027977883375868,11.274632853397613,11.529264583495463,11.791966727852303,12.062829117762538,12.341937220639073,12.629371619187879,12.925207520657779,13.229514306250023,13.542355130586195,13.863786580553407,0.32698361049923375
